Pub_year,Reference,Article title,Region,Location,State,Start_year,Texture,Clay,Sand,Temperature,Precipitation,Duration,Crop,Tillage,Tillage_depth,SOC_Depth,CT,RT,NT,deltaSOC,Change_rate,Change_percent,
2006,McVay K.A.; Budde J.A.; Fabrizzi K.; Mikha M.M.; Rice C.W.; Schlegel A.J.; Peterson D.E.; Sweeney D.W.; Thompson C.,Management effects on soil physical properties in long-term tillage studies in Kansas,South,Parsons,Kansas,1983,Silt loam,130,190,14.4,1109.7,20,grain sorghum-soybean ,Chisel-disk-field cultivator,,50,8.2,,11.27,3.07,153.50,1.87,
2006,McVay K.A.; Budde J.A.; Fabrizzi K.; Mikha M.M.; Rice C.W.; Schlegel A.J.; Peterson D.E.; Sweeney D.W.; Thompson C.,Management effects on soil physical properties in long-term tillage studies in Kansas,South,Parsons,Kansas,1983,Silt loam,130,190,14.4,1109.7,20,grain sorghum-soybean ,Disk-field cultivator,,50,,8.44,11.27,2.83,141.50,1.68,
2006,McVay K.A.; Budde J.A.; Fabrizzi K.; Mikha M.M.; Rice C.W.; Schlegel A.J.; Peterson D.E.; Sweeney D.W.; Thompson C.,Management effects on soil physical properties in long-term tillage studies in Kansas,South,Tribune ,Kansas,1989,Silt loam,130,130,11.1,451.5,14,wheat-grain sorghum-fallow,V-blade sweep,,50,8.63,,10.43,1.8,128.57,1.49,
2006,McVay K.A.; Budde J.A.; Fabrizzi K.; Mikha M.M.; Rice C.W.; Schlegel A.J.; Peterson D.E.; Sweeney D.W.; Thompson C.,Management effects on soil physical properties in long-term tillage studies in Kansas,South,Tribune ,Kansas,1989,Silt loam,130,130,11.1,451.5,14,wheat-grain sorghum-fallow,Field cultivator,,50,,9.89,10.43,0.54,38.57,0.39,
1998,Dick W.A.; Blevins R.L.; Frye W.W.; Peters S.E.; Christenson D.R.; Pierce F.J.; Vitosh M.L.,Impacts of agricultural management practices on C sequestration in forest-derived soils of the eastern Corn Belt,South,Lexington,Kentucky,1989,Silt loam ,,,13,1140,5,corn,Moldboard plow-Tandem disk,250,300,43.3,,48.7,5.4,1080,2.49,
1998,Dick W.A.; Blevins R.L.; Frye W.W.; Peters S.E.; Christenson D.R.; Pierce F.J.; Vitosh M.L.,Impacts of agricultural management practices on C sequestration in forest-derived soils of the eastern Corn Belt,South,Lexington,Kentucky,1989,Silt loam ,,,13,1140,10,corn,Moldboard plow-Tandem disk,250,300,42.9,,48.8,5.9,590,1.38,
1998,Dick W.A.; Blevins R.L.; Frye W.W.; Peters S.E.; Christenson D.R.; Pierce F.J.; Vitosh M.L.,Impacts of agricultural management practices on C sequestration in forest-derived soils of the eastern Corn Belt,South,Lexington,Kentucky,1989,Silt loam ,,,13,1140,20,corn,Moldboard plow-Tandem disk,250,300,55.7,,59.9,4.2,210,0.38,
1998,Hendrix P.F.; Franzluebbers A.J.; McCracken D.V.,Management effects on C accumulation and loss in soils of the southern Appalachian Piedmont of Georgia,South,Horseshoe,Georgia,1982,Sandy loam,,,17,1300,13,grain sorghum-soybean-corn,Moldboard plow-disking-rotory,150,200,22,,28,6,461.5,2.10,
1998,Hendrix P.F.; Franzluebbers A.J.; McCracken D.V.,Management effects on C accumulation and loss in soils of the southern Appalachian Piedmont of Georgia,South,Griffin,Georgia,1981,Sandy loam,,,17,1300,11,grain sorghum-soybean-corn,Moldboard plow-disking,150,200,38,,48,10,909.1,2.39,
2007,Gál A.; Vyn T.J.; Michéli E.; Kladivko E.J.; McFee W.W.,Soil carbon and nitrogen accumulation with long-term no-till versus moldboard plowing overestimated with tilled-zone sampling depths,South,Lafayette,Indiana,1975,Silty clay loam,,,10.74,951.94,28,corn-soybean,Moldboard plow-disking,250,1000,159.2,,169.3,10.1,360.7,0.23,
2009,Abrahamson D.A.; Causarano H.J.; Williams J.R.; Norfleet M.L.; Franzluebbers A.J.,Predicting soil organic carbon sequestration in the southeastern United States with EPIC and the soil conditioning index,South,Texas Blackland Prairie,Texas,,Clay,,48,19,860,10,wheat-grain sorghum-corn,Conventional tillage-low fertilizer,,200,44.2,,46.4,2.2,220,0.50,
2009,Abrahamson D.A.; Causarano H.J.; Williams J.R.; Norfleet M.L.; Franzluebbers A.J.,Predicting soil organic carbon sequestration in the southeastern United States with EPIC and the soil conditioning index,South,Texas Blackland Prairie,Texas,,Clay,,48,19,860,10,wheat-grain sorghum-corn,Conventional tillage-high fertilizer,,200,44.9,,45.8,0.9,90,0.20,
2009,Abrahamson D.A.; Causarano H.J.; Williams J.R.; Norfleet M.L.; Franzluebbers A.J.,Predicting soil organic carbon sequestration in the southeastern United States with EPIC and the soil conditioning index,South,Southern Coastal Plain,Alabama,,Sandy loam,,537,18,1356,5,corn-cotton,Conventional tillage-no manure,,300,27.6,,28.5,0.9,180,0.65,
2009,Abrahamson D.A.; Causarano H.J.; Williams J.R.; Norfleet M.L.; Franzluebbers A.J.,Predicting soil organic carbon sequestration in the southeastern United States with EPIC and the soil conditioning index,South,Southern Coastal Plain,Alabama,,Sandy loam,,537,18,1356,5,corn-cotton,Conventional tillage-with manure,,300,33.9,,36.6,2.7,540,1.59,
2009,Abrahamson D.A.; Causarano H.J.; Williams J.R.; Norfleet M.L.; Franzluebbers A.J.,Predicting soil organic carbon sequestration in the southeastern United States with EPIC and the soil conditioning index,South,Southern Mississippi Valley,Mississippi,,Silt loam,,19,17.25,1340,8,continuous cotton,Conventional tillage ,,152,16.3,,20,3.7,462.5,2.84,
2008,Sainju U.M.; Senwo Z.N.; Nyakatawa E.Z.; Tazisong I.A.; Reddy K.C.,"Soil carbon and nitrogen sequestration as affected by long-term tillage, cropping systems, and nitrogen fertilizer sources",South,Bell Mina ,Alabama,1996,Silt loam ,270,150,15.8,1563,10,cotton-cotton-corn//NH4NO3,Moldboard plowing-disking-field cultivator ,200,200,41.7,,38.6,-3.1,-310,-0.74,
2008,Sainju U.M.; Senwo Z.N.; Nyakatawa E.Z.; Tazisong I.A.; Reddy K.C.,"Soil carbon and nitrogen sequestration as affected by long-term tillage, cropping systems, and nitrogen fertilizer sources",South,Bell Mina ,Alabama,1996,Silt loam ,270,150,15.8,1563,10,rye-cotton/rye-cotton-corn//NH4NO3,Moldboard plowing-disking-field cultivator ,200,200,40.1,,37.4,-2.7,-270,-0.67,
2008,Sainju U.M.; Senwo Z.N.; Nyakatawa E.Z.; Tazisong I.A.; Reddy K.C.,"Soil carbon and nitrogen sequestration as affected by long-term tillage, cropping systems, and nitrogen fertilizer sources",South,Bell Mina ,Alabama,1996,Silt loam ,270,150,15.8,1563,10,rye-cotton/rye-cotton-corn//NH4NO3,Mulch tille-Rotary field cultivator,70,200,42.6,,37.4,-5.2,-520,-1.22,
2008,Sainju U.M.; Senwo Z.N.; Nyakatawa E.Z.; Tazisong I.A.; Reddy K.C.,"Soil carbon and nitrogen sequestration as affected by long-term tillage, cropping systems, and nitrogen fertilizer sources",South,Bell Mina ,Alabama,1996,Silt loam ,270,150,15.8,1563,10,rye-cotton/rye-cotton-corn//Poultry litter,Moldboard plowing-disking-field cultivator ,200,200,43.7,,43.7,0,0,0,
2005,Hooker B.A.; Morris T.F.; Peters R.; Cardon Z.G.,Long-term effects of tillage and corn stalk return on soil carbon dynamics,South,Storrs,Connecticut,1972,Loamy,,,8.9,1228,29,sillage corn (no residue returned),Moldboard plow-disking,250,150,30.94,,47.67,16.73,576.9,1.9,
2005,Hooker B.A.; Morris T.F.; Peters R.; Cardon Z.G.,Long-term effects of tillage and corn stalk return on soil carbon dynamics,South,Storrs,Connecticut,1972,Loamy,,,8.9,1228,29,grain corn (residue returned),Moldboard plow-disking,250,150,40.56,,54.35,13.79,475.5,1.2,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-0 N- winter weeds cover crop,350,1200,,46.3,50.1,3.8,950,2.1,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-60 to 65 N (sorghum)-winter weeds cover crop,350,1200,,46.5,51.9,5.4,1350,2.9,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-120 to 130 N (sorghum)-winter weeds cover crop,350,1200,,55.3,47.3,-8,-2000,-3.6,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-0 N- rye cover crop,350,1200,,44.4,48.7,4.3,1075,2.4,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-60 to 65 N (sorghum)-rye cover crop,350,1200,,49.5,50.9,1.4,350,0.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-120 to 130 N (sorghum)-rye cover crop,350,1200,,49.8,53.3,3.5,875,1.8,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-0 N- hairy vetch cover crop,350,1200,,46.3,53.2,6.9,1725,3.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-60 to 65 N (sorghum)-hairy vetch cover crop,350,1200,,45.8,54.6,8.8,2200,4.8,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-120 to 130 N (sorghum)-hairy vetch cover crop,350,1200,,47.1,52.4,5.3,1325,2.8,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-0 N- hairy vetch and rye biculture,350,1200,,47.1,53.3,6.2,1550,3.3,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-60 to 65 N (sorghum)-hairy vetch and rye biculture,350,1200,,47.3,50.6,3.3,825,1.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Strip-tilled-120 to 130 N (sorghum)-hairy vetch and rye biculture,350,1200,,50.7,51.5,0.8,200,0.4,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-0 N- winter weeds cover crop,,1200,42.2,,50.1,7.9,1975,4.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-60 to 65 N (sorghum)-winter weeds cover crop,,1200,43.3,,51.9,8.6,2150,5.0,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-120 to 130 N (sorghum)-winter weeds cover crop,,1200,46,,47.3,1.3,325,0.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-0 N- rye cover crop,,1200,44.2,,48.7,4.5,1125,2.5,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-60 to 65 N (sorghum)-rye cover crop,,1200,44.7,,50.9,6.2,1550,3.5,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-120 to 130 N (sorghum)-rye cover crop,,1200,49.2,,53.3,4.1,1025,2.1,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-0 N- hairy vetch cover crop,,1200,46.3,,53.2,6.9,1725,3.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-60 to 65 N (sorghum)-hairy vetch cover crop,,1200,46,,54.6,8.6,2150,4.7,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-120 to 130 N (sorghum)-hairy vetch cover crop,,1200,50.8,,52.4,1.6,400,0.8,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-0 N- hairy vetch and rye biculture,,1200,48.7,,53.3,4.6,1150,2.4,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-60 to 65 N (sorghum)-hairy vetch and rye biculture,,1200,48.6,,50.6,2,500,1.0,
2005,Sainju U.M.; Whitehead W.F.; Singh B.P.,"Carbon accumulation in cotton, sorghum, and underlying soil as influenced by tillage, cover crops, and nitrogen fertilization",South,Fort Valley,Georgia,1999,Sandy loam,100,650,17.73,1119.94,4,tomato-silage corn,Chisel-tilled-120 to 130 N (sorghum)-hairy vetch and rye biculture,,1200,49.5,,51.5,2,500,1.0,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Akron,Colorado,1993,Loam,,,9.27,428.03,5,fallow-winter wheat,Minimum tillage,,150,,15.6,16.2,0.6,120,0.77,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Akron,Colorado,1993,Loam,,,9.27,428.03,5,fallow-winter wheat-corn,Minimum tillage,,150,,14.8,16.8,2,400,2.70,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Akron,Colorado,1993,Loam,,,9.27,428.03,5,fallow- winter wheat-millet,Minimum tillage,,150,,14.6,15.4,0.8,160,1.10,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1982,Clay loam,,,13.80,490.30,8,fallow-wheat,Stubble mulch,,150,14.7,,15.6,0.9,113,0.77,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1982,Clay loam,,,13.80,490.30,8,fallow-wheat-sorghum,Stubble mulch,,150,13.4,,15.3,1.9,238,1.77,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1982,Clay loam,,,13.80,490.30,8,continuous wheat,Stubble mulch,,150,14.7,,16.1,1.4,175,1.19,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1982,Clay loam,,,13.80,490.30,8,continuous sorghum,Stubble mulch,,150,13.4,,15.3,1.9,238,1.77,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1985,Clay loam,,,13.96,503.91,10,fallow-wheat,Stubble mulch,,200,26,,28.4,2.4,240,0.92,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1985,Clay loam,,,13.96,503.91,10,fallow-wheat-sorghum,Stubble mulch,,200,26.8,,29.8,3,300,1.12,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1985,Clay loam,,,13.96,503.91,10,continuous wheat,Stubble mulch,,200,27,,32.6,5.6,560,2.07,
2005,Campbell C.A.; Janzen H.H.; Paustian K.; Gregorich E.G.; Sherrod L.; Liang B.C.; Zentner R.P.,Carbon storage in soils of the North American Great Plains: Effect of cropping frequency,South,Bushland,Texas,1985,Clay loam,,,13.96,503.91,10,continuous sorghum,Stubble mulch,,200,27.8,,30.6,2.8,280,1.01,
2011,Blanco-Canqui H.; Schlegel A.J.; Heer W.F.,Soil-profile distribution of carbon and associated properties in no-till along a precipitation gradient in the central Great Plains,South,Hutchinson,Kansas ,1990,Loam,,,13.46,889,23,continuous winter wheat,Moldboard plow-Disk,170,1000,128.3,,124.7,-3.6,-156.5,-0.121996679,
2011,Blanco-Canqui H.; Schlegel A.J.; Heer W.F.,Soil-profile distribution of carbon and associated properties in no-till along a precipitation gradient in the central Great Plains,South,Hays,Kansas ,1968,Silt loam,,,12.18,580,45,winter wheat-sorghum-fallow,Tandem disk,100,1000,104.7,,104.9,0.2,4.4,0.004244933,
2011,Blanco-Canqui H.; Schlegel A.J.; Heer W.F.,Soil-profile distribution of carbon and associated properties in no-till along a precipitation gradient in the central Great Plains,South,Tribune,Kansas ,1992,Silt loam,,,11.35,440,21,winter wheat-sorghum-fallow,Sweep plow,100,1000,128.2,,136.6,8.4,400.0,0.31201248,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2020,,,,17.3,199,2,annual grass,Disk tillage ,100,300,19.81,,17.71,-2.1,-1050.0,-5.300353357,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2020,,,,17.3,199,2,perennial grass,Disk tillage ,100,300,18.97,,19.25,0.3,140.0,0.73800738,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2020,,,,17.3,199,2,resident vegetation ,Disk tillage ,100,300,17.64,,17.64,0.0,0.0,0,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2021,,,,17.6,152.5,1,annual grass,Disk tillage ,100,300,19.88,,17.71,-2.17,-2170,-10.91549296,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2021,,,,17.6,152.5,1,perennial grass,Disk tillage ,100,300,18.97,,19.32,0.35,350,1.84501845,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Five Points-Fresno County,California,2021,,,,17.6,152.5,1,resident vegetation ,Disk tillage ,100,300,17.36,,17.71,0.35,350,2.016129032,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2020,,,,14.9,234.2,2,annual grass,Disk tillage ,100,300,29.25,,29.25,0,0,0,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2020,,,,14.9,234.2,2,perennial grass,Disk tillage ,100,300,27.3,,28.28,0.98,490,1.794871795,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2020,,,,14.9,234.2,2,resident vegetation ,Disk tillage ,100,300,27.3,,28.76,1.46,730,2.673992674,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2021,,,,14.2,278.3,1,annual grass,Disk tillage ,100,300,27.3,,28.76,1.46,1460,5.347985348,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2021,,,,14.2,278.3,1,perennial grass,Disk tillage ,100,300,26.81,,27.79,0.98,980,3.65535248,
2022,Zumkeller M.; Yu R.; Torres N.; Marigliano L.E.; Zaccaria D.; Kurtural S.K.,Site characteristics determine the effectiveness of tillage and cover crops on the net ecosystem carbon balance in California vineyard agroecosystems,South,Oakville-Napa County,California,2021,,,,14.2,278.3,1,resident vegetation ,Disk tillage ,100,300,26.81,,30.23,3.42,3420,12.75643417,
2015,Zou C.; Pearce R.C.; Grove J.H.; Coyne M.S.,Conservation practices in Tobacco production increase large aggregates and associated carbon and nitrogen,South,Lexington,Kentucky,2007,Silt loam,200,120,13.2,1160,7,Tobacco,Moldboard plow-disking-rotary,,100,15.62,,19.86,4.24,605.7142857,3.877812329,
2015,Zou C.; Pearce R.C.; Grove J.H.; Coyne M.S.,Conservation practices in Tobacco production increase large aggregates and associated carbon and nitrogen,South,Lexington,Kentucky,2007,Silt loam,200,120,13.2,1160,7,Rotation,Moldboard plow-disking-rotary,,100,17.26,,21.99,4.73,675.7142857,3.914914749,
2005,Terra J.A.; Reeves D.W.; Shaw J.N.; Raper R.L.,Impacts of landscape attributes on carbon sequestration during the transition from conventional to conservation management practices on a Coastal Plain field,South,Shorter,Alabama,2000,Fine loamy,184,546.6,17.5,1330,4,corn-cotton,Chisel plow-disking ,,300,23.45,,26.15,2.7,675,2.878464819,
2005,Terra J.A.; Reeves D.W.; Shaw J.N.; Raper R.L.,Impacts of landscape attributes on carbon sequestration during the transition from conventional to conservation management practices on a Coastal Plain field,South,Shorter,Alabama,2000,Fine loamy,184,546.6,17.5,1330,4,corn-cotton,Chisel plpw-disking + manure ,,300,29.13,,32.59,3.46,865,2.969447305,
2008,Franzluebbers A.J.; Stuedemann J.A.,Early response of soil organic fractions to tillage and integrated crop-livestock production,South,Watkinsville,Georgia,2002,Sandy clay loam,,,16.5,1250,4,grain sorghum-corn-wheat,Moldboard plow-disking,300,200,32.63,,39.47,6.84,1710,5.240576157,
2007,Causarano H.J.; Shaw J.N.; Franzluebbers A.J.; Reeves D.W.; Raper R.L.; Balkcom K.S.; Norfleet M.L.; Izaurralde R.C.,Simulating field-scale soil organic carbon dynamics using EPIC,South,Summit,Alabama,2001,,287.0166667,497.5,17.7,1215,5,corn-cotton,Conventionnal tillage,,200,19.36,,20.35,0.99,198,1.022727273,
2007,Causarano H.J.; Shaw J.N.; Franzluebbers A.J.; Reeves D.W.; Raper R.L.; Balkcom K.S.; Norfleet M.L.; Izaurralde R.C.,Simulating field-scale soil organic carbon dynamics using EPIC,South,Summit,Alabama,2001,,287.0166667,497.5,17.7,1215,5,corn-cotton,Conventionnal tillage+manure,,200,25.69,,28.42,2.73,546,2.125340599,
2007,Causarano H.J.; Shaw J.N.; Franzluebbers A.J.; Reeves D.W.; Raper R.L.; Balkcom K.S.; Norfleet M.L.; Izaurralde R.C.,Simulating field-scale soil organic carbon dynamics using EPIC,South,Sidelospe,Alabama,2001,,340.3666667,427.2166667,17.7,1215,5,corn-cotton,Conventionnal tillage,,200,17.13,,20.48,3.35,670,3.911266783,
